"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","105/20 Shamrock St","apartment",2,730000.0,"2018-04-28","passed in at auction","VICPROP","https://www.realestateview.com.au/real-estate/105-20-shamrock-street-abbotsford-vic/property-details-buy-residential-11767986/"
"Abbotsford","30 Greenwood St","townhouse",3,1140000.0,"2018-04-09","sold before auction","Jellis Craig","https://www.realestateview.com.au/real-estate/30-greenwood-street-abbotsford-vic/property-details-sold-residential-11749678/"
"Abbotsford","8 Fairchild St","house",2,,"2018-04-28","passed in at auction","Biggin & Scott","https://www.realestateview.com.au/real-estate/8-fairchild-street-abbotsford-vic/property-details-buy-residential-11771849/"
"Aberfeldie","75 Fawkner St","house",3,1576000.0,"2018-04-28","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/75-fawkner-street-aberfeldie-vic/property-details-buy-residential-11771607/"
"Aberfeldie","71A Clifton St","townhouse",5,,"2018-04-28","passed in at auction","Rendina",""
"Airport West","38 Thomas St","house",3,893000.0,"2018-04-28","auction sale","Nelson Alexander","https://www.realestateview.com.au/real-estate/38-thomas-street-airport-west-vic/property-details-buy-residential-11763091/"
"Albanvale","50 Angelique Gr","house",3,550000.0,"2018-04-24","passed in at auction","Ray White Taylors Lakes",""
"Albert Park","3/85 Merton St","apartment",2,690000.0,"2018-04-28","auction sale","Greg Hocking Holdsworth",""
"Albert Park","39 Reed St","house",2,1750000.0,"2018-04-28","auction sale","Marshall White & Co","https://www.realestateview.com.au/real-estate/39-reed-street-albert-park-vic/property-details-buy-residential-11773675/"
"Albert Park","41 St Vincent St","house",3,2650000.0,"2018-04-28","passed in at auction","Marshall White & Co","https://www.realestateview.com.au/real-estate/41-st-vincent-street-albert-park-vic/property-details-buy-residential-11766929/"
"Albert Park","49 Dinsdale St","house",3,,"2018-04-28","auction sale","hockingstuart","https://www.realestateview.com.au/real-estate/49-dinsdale-street-albert-park-vic/property-details-buy-residential-11766018/"
"Albion","13 Drummartin St","house",5,950000.0,"2018-04-28","auction sale","Douglas Kay Sunshine",""
"Albion","30 Selwyn St","house",3,920000.0,"2018-04-28","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/30-selwyn-street-albion-vic/property-details-buy-residential-11761628/"
"Alphington","88 Fulham Rd","house",4,2000000.0,"2018-04-28","passed in vendor bid","Jellis Craig","https://www.realestateview.com.au/real-estate/88-fulham-road-alphington-vic/property-details-buy-residential-11775357/"
"Alphington","1/42 Alphington St","apartment",1,340000.0,"2018-04-24","sold before auction","Miles RE","https://www.realestateview.com.au/real-estate/1-42-alphington-street-alphington-vic/property-details-sold-residential-11755892/"
"Altona","1/165 Maidstone St","townhouse",3,817500.0,"2018-04-28","auction sale","hockingstuart",""
"Altona","15 Lindwood Av","house",4,,"2018-04-28","passed in vendor bid","hockingstuart",""
"Ararat","22 Dawson St","house",4,163500.0,"2018-04-28","auction sale","Elders RE Ararat","https://www.realestateview.com.au/real-estate/22-dawson-street-ararat-vic/property-details-buy-residential-11778242/"
"Ararat","24 Dawson St","house",4,165000.0,"2018-04-28","auction sale","Elders RE Ararat","https://www.realestateview.com.au/real-estate/24-dawson-street-ararat-vic/property-details-buy-residential-11777683/"
"Ardeer","1 Blanche St","house",3,705000.0,"2018-04-28","auction sale","Barry Plant","https://www.realestateview.com.au/real-estate/1-blanche-street-ardeer-vic/property-details-buy-residential-11763405/"
"Ardeer","7 Helene St","house",4,740000.0,"2018-04-28","auction sale","Bells Real Estate","https://www.realestateview.com.au/real-estate/7-helene-street-ardeer-vic/property-details-buy-residential-11767552/"
"Ardeer","32 Maxweld St","house",3,735000.0,"2018-04-28","auction sale","hockingstuart",""
"Armadale","6/4 Avondale Rd","apartment",2,925000.0,"2018-04-28","auction sale","hockingstuart","https://www.realestateview.com.au/real-estate/6-4-avondale-road-armadale-vic/property-details-buy-residential-11775344/"
"Armadale","58 Armadale St","house",3,2800000.0,"2018-04-20","sold before auction","Jellis Craig","https://www.realestateview.com.au/real-estate/58-armadale-street-armadale-vic/property-details-sold-residential-11771244/"
