"Suburb","AddressLine","Classification","NumberOfBedrooms","Price","OutcomeDate","Outcome","Agent","WebUrl"
"Abbotsford","129 Charles St","house",2,941000.0,"2016-05-07","auction sale","Jellis Craig","http://www.realestateview.com.au/real-estate/129-charles-street-abbotsford-vic/property-details-sold-residential-10133056/"
"Abbotsford","124 Yarra St","house",3,1876000.0,"2016-05-07","auction sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/124-yarra-street-abbotsford-vic/property-details-sold-residential-10136333/"
"Aberfeldie","6/ 8 Arthur St","unit",2,442000.0,"2016-05-07","auction sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/6-8-arthur-street-aberfeldie-vic/property-details-sold-residential-10137587/"
"Aberfeldie","8/ 257 Buckley St","apartment",2,470000.0,"2016-05-07","auction sale","Brad Teal","http://www.realestateview.com.au/real-estate/8-257-buckley-street-aberfeldie-vic/property-details-sold-residential-10126757/"
"Airport West","2/ 252 Parer Rd","townhouse",2,450000.0,"2016-05-07","auction sale","Barry Plant","http://www.realestateview.com.au/real-estate/2-252-parer-road-airport-west-vic/property-details-sold-residential-10138350/"
"Airport West","11 Harrington Rd","house",6,725000.0,"2016-05-05","sold before auction","Barry Plant","http://www.realestateview.com.au/real-estate/11-harrington-road-airport-west-vic/property-details-sold-residential-10079558/"
"Airport West","Laurence Av","house",5,830000.0,"2016-05-02","private sale","Barry Plant","http://www.realestateview.com.au/real-estate/43-laurence-avenue-airport-west-vic/property-details-sold-residential-9601624/"
"Airport West","Etzel St","house",3,599000.0,"2016-04-27","private sale","Barry Plant","http://www.realestateview.com.au/real-estate/28-etzel-street-airport-west-vic/property-details-sold-residential-10056995/"
"Albanvale","Bibby Ct","house",3,441000.0,"2016-04-25","private sale","Barry Plant","http://www.realestateview.com.au/real-estate/7-bibby-court-albanvale-vic/property-details-sold-residential-10104181/"
"Albanvale","President Rd","house",3,400000.0,"2016-04-02","private sale","Ray White St Albans","http://www.realestateview.com.au/real-estate/91-president-road-albanvale-vic/property-details-sold-residential-10071778/"
"Albanvale","8 Kardinia Dr","house",3,"","2016-05-07","auction sale","Danny & Co St Albans",""
"Albert Park","54 Brooke St","house",2,1550000.0,"2016-05-07","auction sale","Sothebys Realty",""
"Albert Park","104 Richardson St","house",4,2300000.0,"2016-05-07","auction sale","Marshall White & Co","http://www.realestateview.com.au/real-estate/104-richardson-street-albert-park-vic/property-details-sold-residential-10137643/"
"Albert Park","2/ 21 St Vincent St","townhouse",2,1085000.0,"2016-05-07","auction sale","Marshall White & Co",""
"Albert Park","Victoria Av","house",4,2030000.0,"2016-05-02","private sale","Greg Hocking Holdsworth",""
"Albert Park","81 Richardson St","house",3,"","2016-05-07","auction sale","Marshall White & Co","http://www.realestateview.com.au/real-estate/81-richardson-street-albert-park-vic/property-details-sold-residential-10132754/"
"Alfredton","Sturt St","land",0,"","2016-05-04","private sale","hockingstuart",""
"Alphington","1/ 9 Roemer Cr","unit",2,480000.0,"2016-05-07","passed in at auction","Miles RE",""
"Alphington","31 Rowe St","townhouse",3,840000.0,"2016-05-07","auction sale","Noel Jones","http://www.realestateview.com.au/real-estate/31-rowe-street-alphington-vic/property-details-sold-residential-10119266/"
"Alphington","4 Tuckett St","house",3,"","2016-05-07","auction sale","Jellis Craig","http://www.realestateview.com.au/real-estate/4-tuckett-street-alphington-vic/property-details-sold-residential-10133057/"
"Alphington","Rex Av","townhouse",3,"","2016-04-20","private sale","Woodards","http://www.realestateview.com.au/real-estate/15-rex-avenue-alphington-vic/property-details-sold-residential-9406588/"
"Altona","156 Maidstone St","house",3,660000.0,"2016-05-07","passed in vendor bid","Greg Hocking Elly Partners",""
"Altona","Wren St","townhouse",3,"","2016-04-26","private sale","hockingstuart","http://www.realestateview.com.au/real-estate/23a-wren-street-altona-vic/property-details-sold-residential-9917075/"
"Altona Meadows","1/ 6 Carling Ct","villa",2,355000.0,"2016-05-07","passed in at auction","Biggin & Scott","http://www.realestateview.com.au/real-estate/1-6-carling-court-altona-meadows-vic/property-details-sold-residential-9727933/"
"Altona North","58A Clematis Av","townhouse",4,780000.0,"2016-05-07","auction sale","hockingstuart","http://www.realestateview.com.au/real-estate/58a-clematis-avenue-altona-north-vic/property-details-sold-residential-10115776/"
"Altona North","1/ 77 Hansen St","townhouse",3,720000.0,"2016-05-07","auction sale","hockingstuart","http://www.realestateview.com.au/real-estate/1-77-hansen-street-altona-north-vic/property-details-sold-residential-10127194/"
"Altona North","1/ 95 Mills St","house",3,588000.0,"2016-05-07","auction sale","Williams RE","http://www.realestateview.com.au/real-estate/1-95-mills-street-altona-north-vic/property-details-sold-residential-10109972/"
"Altona North","2/ 5 Stapley Cr","house",4,720000.0,"2016-05-07","passed in vendor bid","hockingstuart",""
"Altona North","21 Joel Av","house",3,705000.0,"2016-05-04","sold before auction","Village Real Estate","http://www.realestateview.com.au/real-estate/21-joel-avenue-altona-north-vic/property-details-sold-residential-10140336/"
"Ardeer","3/ 67 Suspension St","unit",2,345000.0,"2016-05-07","auction sale","Barry Plant","http://www.realestateview.com.au/real-estate/3-67-suspension-street-ardeer-vic/property-details-sold-residential-10115378/"
"Ardeer","Holt St","house",3,626000.0,"2016-04-30","private sale","Douglas Kay Sunshine",""
"Ardeer","Sunhill Cr","unit",3,367500.0,"2016-04-29","private sale","Bells Real Estate","http://www.realestateview.com.au/real-estate/1-11-sunhill-crescent-ardeer-vic/property-details-sold-residential-10062126/"
"Ardeer","Langley St","house",4,430000.0,"2016-04-12","private sale","Biggin & Scott",""
"Armadale","2A Beatty Av","house",3,1350000.0,"2016-05-07","auction sale","Wilson","http://www.realestateview.com.au/real-estate/2a-beatty-avenue-armadale-vic/property-details-sold-residential-10137614/"
"Armadale","553 Dandenong Rd","house",5,1525000.0,"2016-05-07","passed in at auction","Jellis Craig",""
"Armadale","9/ 19 Mercer Rd","apartment",3,735000.0,"2016-05-07","passed in at auction","Marshall White One",""
"Armadale","6/ 26 Mercer Rd","apartment",2,825000.0,"2016-05-07","auction sale","Jellis Craig","http://www.realestateview.com.au/real-estate/6-26-mercer-road-armadale-vic/property-details-sold-residential-10132791/"
"Armadale","17 Egerton Rd","house",4,"","2016-05-07","auction sale","Marshall White & Co","http://www.realestateview.com.au/real-estate/17-egerton-road-armadale-vic/property-details-sold-residential-10137590/"
"Armadale","538A Orrong Rd","townhouse",3,"","2016-05-07","auction sale","R T Edgar","http://www.realestateview.com.au/real-estate/538a-orrong-road-armadale-vic/property-details-sold-residential-10130725/"
"Armadale","557 Orrong Rd","house",4,"","2016-05-07","auction sale","Jellis Craig","http://www.realestateview.com.au/real-estate/557-orrong-road-armadale-vic/property-details-sold-residential-10132727/"
"Armadale","5/ 68 Rose St","townhouse",3,"","2016-05-07","auction sale","Jellis Craig","http://www.realestateview.com.au/real-estate/5-68-rose-street-armadale-vic/property-details-sold-residential-10132794/"
"Armadale","11/ 38 Wattletree Rd","apartment",2,"","2016-05-07","auction sale","hockingstuart","http://www.realestateview.com.au/real-estate/11-38-wattletree-road-armadale-vic/property-details-sold-residential-10138439/"
"Armadale","Kooyong Rd","apartment",2,"","2016-04-13","private sale","hockingstuart","http://www.realestateview.com.au/real-estate/11-61-kooyong-road-armadale-vic/property-details-sold-residential-10119945/"
"Ascot Vale","120 Epsom Rd","house",3,970000.0,"2016-05-07","sold before auction","Brad Teal","http://www.realestateview.com.au/real-estate/120-epsom-road-ascot-vale-vic/property-details-sold-residential-10126231/"
"Ascot Vale","47 Hurtle St","house",2,940000.0,"2016-05-07","auction sale","Nelson Alexander","http://www.realestateview.com.au/real-estate/47-hurtle-street-ascot-vale-vic/property-details-sold-residential-10137311/"
"Ascot Vale","63 Kent St","house",2,751000.0,"2016-05-07","passed in at auction","Nelson Alexander",""
"Ascot Vale","2/ 197-199 Maribyrnong Rd","flat",2,200000.0,"2016-05-07","passed in vendor bid","Raine & Horne Ascot Vale",""
"Ascot Vale","4 The Parade","house",2,950000.0,"2016-04-18","sold before auction","Raine & Horne Ascot Vale","http://www.realestateview.com.au/real-estate/4-the-parade-ascot-vale-vic/property-details-sold-residential-10101368/"
"Ascot Vale","4 West St","house",3,"","2016-05-07","auction sale","Jellis Craig","http://www.realestateview.com.au/real-estate/4-west-street-ascot-vale-vic/property-details-sold-residential-10131582/"
